 x	data2	data1	
16.21	0.0930394	7.47187e-08	
16.22	0.0931325	7.36063e-08	
16.23	0.0932257	7.25105e-08	
16.24	0.0933189	7.14309e-08	
16.25	0.0934123	7.03675e-08	
16.26	0.0935058	6.93198e-08	
16.27	0.0935993	6.82878e-08	
16.28	0.093693	6.72711e-08	
16.29	0.0937867	6.62696e-08	
16.3	0.0938805	6.52829e-08	
16.31	0.0939745	6.4311e-08	
16.32	0.0940685	6.33535e-08	
16.33	0.0941626	6.24103e-08	
16.34	0.0942568	6.14812e-08	
16.35	0.0943511	6.05658e-08	
16.36	0.0944455	5.96641e-08	
16.37	0.09454	5.87758e-08	
16.38	0.0946346	5.79008e-08	
16.39	0.0947293	5.70388e-08	
16.4	0.094824	5.61896e-08	
16.41	0.0949189	5.5353e-08	
16.42	0.0950139	5.45289e-08	
16.43	0.0951089	5.37171e-08	
16.44	0.0952041	5.29173e-08	
16.45	0.0952994	5.21295e-08	
16.46	0.0953947	5.13534e-08	
16.47	0.0954901	5.05888e-08	
16.48	0.0955857	4.98357e-08	
16.49	0.0956813	4.90937e-08	
16.5	0.095777	4.83628e-08	
16.51	0.0958729	4.76428e-08	
16.52	0.0959688	4.69335e-08	
16.53	0.0960648	4.62347e-08	
16.54	0.0961609	4.55464e-08	
16.55	0.0962571	4.48683e-08	
16.56	0.0963534	4.42003e-08	
16.57	0.0964498	4.35422e-08	
16.58	0.0965463	4.2894e-08	
16.59	0.0966429	4.22553e-08	
16.6	0.0967396	4.16262e-08	
16.61	0.0968364	4.10065e-08	
16.62	0.0969333	4.0396e-08	
16.63	0.0970303	3.97946e-08	
16.64	0.0971274	3.92021e-08	
16.65	0.0972245	3.86185e-08	
16.66	0.0973218	3.80435e-08	
16.67	0.0974192	3.74771e-08	
16.68	0.0975166	3.69192e-08	
16.69	0.0976142	3.63695e-08	
16.7	0.0977119	3.5828e-08	
16.71	0.0978096	3.52946e-08	
16.72	0.0979075	3.47692e-08	
16.73	0.0980054	3.42515e-08	
16.74	0.0981035	3.37416e-08	
16.75	0.0982016	3.32392e-08	
16.76	0.0982999	3.27444e-08	
16.77	0.0983982	3.22569e-08	
16.78	0.0984967	3.17766e-08	
16.79	0.0985952	3.13035e-08	
16.8	0.0986939	3.08375e-08	
16.81	0.0987926	3.03784e-08	
16.82	0.0988915	2.99261e-08	
16.83	0.0989904	2.94806e-08	
16.84	0.0990895	2.90416e-08	
16.85	0.0991886	2.86093e-08	
16.86	0.0992878	2.81833e-08	
16.87	0.0993872	2.77637e-08	
16.88	0.0994866	2.73504e-08	
16.89	0.0995861	2.69432e-08	
16.9	0.0996858	2.65421e-08	
16.91	0.0997855	2.61469e-08	
16.92	0.0998853	2.57576e-08	
16.93	0.0999853	2.53741e-08	
16.94	0.100085	2.49964e-08	
16.95	0.100185	2.46242e-08	
16.96	0.100286	2.42576e-08	
16.97	0.100386	2.38965e-08	
16.98	0.100486	2.35407e-08	
16.99	0.100587	2.31902e-08	
17	0.100688	2.2845e-08	
17.01	0.100788	2.25049e-08	
17.02	0.100889	2.21698e-08	
17.03	0.10099	2.18397e-08	
17.04	0.101091	2.15146e-08	
17.05	0.101192	2.11943e-08	
17.06	0.101294	2.08787e-08	
17.07	0.101395	2.05679e-08	
17.08	0.101496	2.02617e-08	
17.09	0.101598	1.996e-08	
17.1	0.1017	1.96628e-08	
17.11	0.101801	1.93701e-08	
17.12	0.101903	1.90817e-08	
17.13	0.102005	1.87976e-08	
17.14	0.102107	1.85178e-08	
17.15	0.102209	1.82421e-08	
17.16	0.102312	1.79705e-08	
17.17	0.102414	1.77029e-08	
17.18	0.102516	1.74394e-08	
17.19	0.102619	1.71797e-08	
17.2	0.102722	1.6924e-08	
17.21	0.102824	1.6672e-08	
17.22	0.102927	1.64238e-08	
17.23	0.10303	1.61793e-08	
17.24	0.103133	1.59384e-08	
17.25	0.103237	1.57011e-08	
17.26	0.10334	1.54673e-08	
17.27	0.103443	1.52371e-08	
17.28	0.103547	1.50102e-08	
17.29	0.10365	1.47867e-08	
17.3	0.103754	1.45666e-08	
17.31	0.103858	1.43497e-08	
17.32	0.103962	1.41361e-08	
17.33	0.104066	1.39256e-08	
17.34	0.10417	1.37183e-08	
17.35	0.104274	1.35141e-08	
17.36	0.104378	1.33129e-08	
17.37	0.104483	1.31147e-08	
17.38	0.104587	1.29194e-08	
17.39	0.104692	1.27271e-08	
17.4	0.104797	1.25376e-08	
17.41	0.104902	1.23509e-08	
17.42	0.105007	1.2167e-08	
17.43	0.105112	1.19859e-08	
17.44	0.105217	1.18075e-08	
17.45	0.105322	1.16317e-08	
17.46	0.105427	1.14585e-08	
17.47	0.105533	1.12879e-08	
17.48	0.105639	1.11198e-08	
17.49	0.105744	1.09543e-08	
17.5	0.10585	1.07912e-08	
17.51	0.105956	1.06305e-08	
17.52	0.106062	1.04723e-08	
17.53	0.106168	1.03164e-08	
17.54	0.106274	1.01628e-08	
17.55	0.106381	1.00115e-08	
17.56	0.106487	9.86241e-09	
17.57	0.106594	9.71558e-09	
17.58	0.1067	9.57094e-09	
17.59	0.106807	9.42844e-09	
17.6	0.106914	9.28807e-09	
17.61	0.107021	9.14979e-09	
17.62	0.107128	9.01357e-09	
17.63	0.107235	8.87937e-09	
17.64	0.107342	8.74718e-09	
17.65	0.10745	8.61695e-09	
17.66	0.107557	8.48866e-09	
17.67	0.107665	8.36228e-09	
17.68	0.107773	8.23778e-09	
17.69	0.10788	8.11514e-09	
17.7	0.107988	7.99432e-09	
17.71	0.108096	7.8753e-09	
17.72	0.108205	7.75805e-09	
17.73	0.108313	7.64255e-09	
17.74	0.108421	7.52876e-09	
17.75	0.10853	7.41668e-09	
17.76	0.108638	7.30626e-09	
17.77	0.108747	7.19748e-09	
17.78	0.108856	7.09032e-09	
17.79	0.108965	6.98476e-09	
17.8	0.109074	6.88077e-09	
17.81	0.109183	6.77833e-09	
17.82	0.109292	6.67741e-09	
17.83	0.109401	6.578e-09	
17.84	0.109511	6.48007e-09	
17.85	0.10962	6.38359e-09	
17.86	0.10973	6.28855e-09	
17.87	0.10984	6.19493e-09	
17.88	0.10995	6.1027e-09	
17.89	0.11006	6.01184e-09	
17.9	0.11017	5.92234e-09	
17.91	0.11028	5.83416e-09	
17.92	0.11039	5.7473e-09	
17.93	0.110501	5.66174e-09	
17.94	0.110611	5.57745e-09	
17.95	0.110722	5.49441e-09	
17.96	0.110833	5.41261e-09	
17.97	0.110944	5.33202e-09	
17.98	0.111055	5.25264e-09	
17.99	0.111166	5.17444e-09	
18	0.111277	5.0974e-09	
