 x	MCS15	MCS14	MCS13	MCS12	MCS11	MCS10	MCS09	MCS08	MCS07	MCS06	MCS05	MCS04	MCS03	MCS02	MCS01	
-9.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9946	
-9.49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.994279	
-9.48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993959	
-9.47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993639	
-9.46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993318	
-9.45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.992998	
-9.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.992678	
-9.43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.992358	
-9.42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.992038	
-9.41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.991718	
-9.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.991399	
-9.39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.991079	
-9.38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.99076	
-9.37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.990351	
-9.36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.989854	
-9.35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.989357	
-9.34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.98886	
-9.33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.988364	
-9.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.987867	
-9.31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.987371	
-9.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.986875	
-9.29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.98638	
-9.28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.985884	
-9.27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.985389	
-9.26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984895	
-9.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9844	
-9.24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983669	
-9.23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.982938	
-9.22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.982208	
-9.21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.981479	
-9.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.98075	
-9.19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.980021	
-9.18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.979294	
-9.17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978566	
-9.16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.977839	
-9.15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.977113	
-9.14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.976388	
-9.13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.975662	
-9.12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.974963	
-9.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.974288	
-9.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.973614	
-9.09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.972941	
-9.08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.972268	
-9.07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971595	
-9.06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.970923	
-9.05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.970251	
-9.04	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96958	
-9.03	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.968909	
-9.02	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.968239	
-9.01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.967569	
-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9669	
-8.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.965423	
-8.98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.963948	
-8.97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.962476	
-8.96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.961006	
-8.95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.959538	
-8.94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.958072	
-8.93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.956609	
-8.92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.955148	
-8.91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.953689	
-8.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952232	
-8.89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.950778	
-8.88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.949325	
-8.87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947849	
-8.86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.946349	
-8.85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.94485	
-8.84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.943355	
-8.83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.941862	
-8.82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.940371	
-8.81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.938882	
-8.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.937396	
-8.79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.935912	
-8.78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.93443	
-8.77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.932951	
-8.76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.931474	
-8.75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.93	
-8.74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.927473	
-8.73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.924953	
-8.72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.922439	
-8.71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.919933	
-8.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.917433	
-8.69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91494	
-8.68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.912454	
-8.67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.909974	
-8.66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.907502	
-8.65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.905036	
-8.64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.902576	
-8.63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.900124	
-8.62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.897643	
-8.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.895135	
-8.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.892633	
-8.59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.890139	
-8.58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.887651	
-8.57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.885171	
-8.56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.882697	
-8.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.88023	
-8.54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.877771	
-8.53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.875318	
-8.52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.872872	
-8.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.870432	
-8.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.868	
-8.49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.864855	
-8.48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.861722	
-8.47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8586	
-8.46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.855489	
-8.45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.85239	
-8.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.849302	
-8.43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.846225	
-8.42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.843159	
-8.41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.840105	
-8.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.837061	
-8.39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.834028	
-8.38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.831007	
-8.37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.827064	
-8.36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.822214	
-8.35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.817392	
-8.34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.812598	
-8.33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.807832	
-8.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.803095	
-8.31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.798385	
-8.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.793703	
-8.29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.789048	
-8.28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.78442	
-8.27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.77982	
-8.26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.775247	
-8.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7707	
-8.24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.765926	
-8.23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.761181	
-8.22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756465	
-8.21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.751779	
-8.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.747122	
-8.19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.742493	
-8.18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.737894	
-8.17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.733322	
-8.16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.72878	
-8.15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.724265	
-8.14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.719778	
-8.13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.715319	
-8.12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.71051	
-8.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.705359	
-8.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.700245	
-8.09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.695168	
-8.08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.690128	
-8.07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.685124	
-8.06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.680157	
-8.05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.675225	
-8.04	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.67033	
-8.03	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.66547	
-8.02	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.660645	
-8.01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.655855	
-8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6511	
-7.99	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.645033	
-7.98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.639023	
-7.97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.633069	
-7.96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.62717	
-7.95	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.621327	
-7.94	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.615537	
-7.93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.609802	
-7.92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.60412	
-7.91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.598491	
-7.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.592915	
-7.89	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.58739	
-7.88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.581917	
-7.87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.575854	
-7.86	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.56922	
-7.85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.562662	
-7.84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.55618	
-7.83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.549773	
-7.82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.543439	
-7.81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.537178	
-7.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.53099	
-7.79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.524872	
-7.78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.518826	
-7.77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.512848	
-7.76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.50694	
-7.75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5011	
-7.74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.494772	
-7.73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.488524	
-7.72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.482355	
-7.71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.476264	
-7.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.47025	
-7.69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.464312	
-7.68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.458449	
-7.67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.45266	
-7.66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.446944	
-7.65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.4413	
-7.64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.435727	
-7.63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.430225	
-7.62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.424401	
-7.61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.41827	
-7.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.412227	
-7.59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.406272	
-7.58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.400402	
-7.57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.394618	
-7.56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.388917	
-7.55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.383298	
-7.54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.377761	
-7.53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.372304	
-7.52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.366925	
-7.51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.361624	
-7.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.3564	
-7.49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.349497	
-7.48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.342728	
-7.47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.33609	
-7.46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.32958	
-7.45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.323196	
-7.44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.316937	
-7.43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.310798	
-7.42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.304778	
-7.41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.298875	
-7.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.293086	
-7.39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.28741	
-7.38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.281843	
-7.37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.276541	
-7.36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.271494	
-7.35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.266539	
-7.34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.261675	
-7.33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.256899	
-7.32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25221	
-7.31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.247607	
-7.3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.243088	
-7.29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.238651	
-7.28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.234296	
-7.27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.23002	
-7.26	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.225821	
-7.25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.2217	
-7.24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.216343	
-7.23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.211116	
-7.22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.206015	
-7.21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.201037	
-7.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.19618	
-7.19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.191439	
-7.18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.186814	
-7.17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.1823	
-7.16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.177895	
-7.15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.173597	
-7.14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.169402	
-7.13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.165309	
-7.12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.161454	
-7.11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.157824	
-7.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.154276	
-7.09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.150808	
-7.08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.147418	
-7.07	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.144104	
-7.06	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.140864	
-7.05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.137697	
-7.04	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.134602	
-7.03	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.131576	
-7.02	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.128618	
-7.01	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.125726	
-7	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9866	0.1229	
-6.99	1	1	1	1	1	1	1	1	1	1	1	1	1	0.985659	0.118985	
-6.98	1	1	1	1	1	1	1	1	1	1	1	1	1	0.984719	0.115195	
-6.97	1	1	1	1	1	1	1	1	1	1	1	1	1	0.983779	0.111526	
-6.96	1	1	1	1	1	1	1	1	1	1	1	1	1	0.982841	0.107973	
-6.95	1	1	1	1	1	1	1	1	1	1	1	1	1	0.981903	0.104534	
-6.94	1	1	1	1	1	1	1	1	1	1	1	1	1	0.980967	0.101204	
-6.93	1	1	1	1	1	1	1	1	1	1	1	1	1	0.980031	0.0979803	
-6.92	1	1	1	1	1	1	1	1	1	1	1	1	1	0.979096	0.0948592	
-6.91	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978162	0.0918376	
-6.9	1	1	1	1	1	1	1	1	1	1	1	1	1	0.977229	0.0889122	
-6.89	1	1	1	1	1	1	1	1	1	1	1	1	1	0.976297	0.08608	
-6.88	1	1	1	1	1	1	1	1	1	1	1	1	1	0.975365	0.0833381	
-6.87	1	1	1	1	1	1	1	1	1	1	1	1	1	0.974393	0.0807063	
-6.86	1	1	1	1	1	1	1	1	1	1	1	1	1	0.973379	0.0781798	
-6.85	1	1	1	1	1	1	1	1	1	1	1	1	1	0.972367	0.0757323	
-6.84	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971355	0.0733615	
-6.83	1	1	1	1	1	1	1	1	1	1	1	1	1	0.970345	0.0710649	
-6.82	1	1	1	1	1	1	1	1	1	1	1	1	1	0.969336	0.0688403	
-6.81	1	1	1	1	1	1	1	1	1	1	1	1	1	0.968328	0.0666852	
-6.8	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96732	0.0645976	
-6.79	1	1	1	1	1	1	1	1	1	1	1	1	1	0.966314	0.0625754	
-6.78	1	1	1	1	1	1	1	1	1	1	1	1	1	0.965309	0.0606165	
-6.77	1	1	1	1	1	1	1	1	1	1	1	1	1	0.964305	0.0587189	
-6.76	1	1	1	1	1	1	1	1	1	1	1	1	1	0.963302	0.0568807	
-6.75	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9623	0.0551	
-6.74	1	1	1	1	1	1	1	1	1	1	1	1	1	0.960619	0.0534637	
-6.73	1	1	1	1	1	1	1	1	1	1	1	1	1	0.958941	0.0518759	
-6.72	1	1	1	1	1	1	1	1	1	1	1	1	1	0.957266	0.0503354	
-6.71	1	1	1	1	1	1	1	1	1	1	1	1	1	0.955594	0.0488405	
-6.7	1	1	1	1	1	1	1	1	1	1	1	1	1	0.953925	0.0473901	
-6.69	1	1	1	1	1	1	1	1	1	1	1	1	1	0.952259	0.0459827	
-6.68	1	1	1	1	1	1	1	1	1	1	1	1	1	0.950596	0.0446172	
-6.67	1	1	1	1	1	1	1	1	1	1	1	1	1	0.948936	0.0432922	
-6.66	1	1	1	1	1	1	1	1	1	1	1	1	1	0.947278	0.0420065	
-6.65	1	1	1	1	1	1	1	1	1	1	1	1	1	0.945624	0.040759	
-6.64	1	1	1	1	1	1	1	1	1	1	1	1	1	0.943972	0.0395486	
-6.63	1	1	1	1	1	1	1	1	1	1	1	1	1	0.942323	0.0383741	
-6.62	1	1	1	1	1	1	1	1	1	1	1	1	1	0.940128	0.0372441	
-6.61	1	1	1	1	1	1	1	1	1	1	1	1	1	0.937391	0.0361568	
-6.6	1	1	1	1	1	1	1	1	1	1	1	1	1	0.934661	0.0351012	
-6.59	1	1	1	1	1	1	1	1	1	1	1	1	1	0.93194	0.0340764	
-6.58	1	1	1	1	1	1	1	1	1	1	1	1	1	0.929226	0.0330815	
-6.57	1	1	1	1	1	1	1	1	1	1	1	1	1	0.926521	0.0321157	
-6.56	1	1	1	1	1	1	1	1	1	1	1	1	1	0.923823	0.0311781	
-6.55	1	1	1	1	1	1	1	1	1	1	1	1	1	0.921133	0.0302678	
-6.54	1	1	1	1	1	1	1	1	1	1	1	1	1	0.918451	0.0293841	
-6.53	1	1	1	1	1	1	1	1	1	1	1	1	1	0.915776	0.0285263	
-6.52	1	1	1	1	1	1	1	1	1	1	1	1	1	0.91311	0.0276934	
-6.51	1	1	1	1	1	1	1	1	1	1	1	1	1	0.910451	0.0268849	
-6.5	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9078	0.0261	
-6.49	1	1	1	1	1	1	1	1	1	1	1	1	1	0.904441	0.0249422	
-6.48	1	1	1	1	1	1	1	1	1	1	1	1	1	0.901095	0.0238358	
-6.47	1	1	1	1	1	1	1	1	1	1	1	1	1	0.897762	0.0227784	
-6.46	1	1	1	1	1	1	1	1	1	1	1	1	1	0.89444	0.021768	
-6.45	1	1	1	1	1	1	1	1	1	1	1	1	1	0.891131	0.0208024	
-6.44	1	1	1	1	1	1	1	1	1	1	1	1	1	0.887834	0.0198796	
-6.43	1	1	1	1	1	1	1	1	1	1	1	1	1	0.88455	0.0189977	
-6.42	1	1	1	1	1	1	1	1	1	1	1	1	1	0.881277	0.018155	
-6.41	1	1	1	1	1	1	1	1	1	1	1	1	1	0.878017	0.0173496	
-6.4	1	1	1	1	1	1	1	1	1	1	1	1	1	0.874768	0.01658	
-6.39	1	1	1	1	1	1	1	1	1	1	1	1	1	0.871532	0.0158445	
-6.38	1	1	1	1	1	1	1	1	1	1	1	1	1	0.868308	0.0151417	
-6.37	1	1	1	1	1	1	1	1	1	1	1	1	1	0.864281	0.01447	
-6.36	1	1	1	1	1	1	1	1	1	1	1	1	1	0.859462	0.0138281	
-6.35	1	1	1	1	1	1	1	1	1	1	1	1	1	0.854671	0.0132147	
-6.34	1	1	1	1	1	1	1	1	1	1	1	1	1	0.849906	0.0126285	
-6.33	1	1	1	1	1	1	1	1	1	1	1	1	1	0.845168	0.0120683	
-6.32	1	1	1	1	1	1	1	1	1	1	1	1	1	0.840456	0.011533	
-6.31	1	1	1	1	1	1	1	1	1	1	1	1	1	0.83577	0.0110214	
-6.3	1	1	1	1	1	1	1	1	1	1	1	1	1	0.831111	0.0105325	
-6.29	1	1	1	1	1	1	1	1	1	1	1	1	1	0.826477	0.0100652	
-6.28	1	1	1	1	1	1	1	1	1	1	1	1	1	0.821869	0.00961875	
-6.27	1	1	1	1	1	1	1	1	1	1	1	1	1	0.817287	0.00919207	
-6.26	1	1	1	1	1	1	1	1	1	1	1	1	1	0.812731	0.00878431	
-6.25	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8082	0.00839464	
-6.24	1	1	1	1	1	1	1	1	1	1	1	1	1	0.801998	0.00802226	
-6.23	1	1	1	1	1	1	1	1	1	1	1	1	1	0.795843	0.00766639	
-6.22	1	1	1	1	1	1	1	1	1	1	1	1	1	0.789735	0.00732631	
-6.21	1	1	1	1	1	1	1	1	1	1	1	1	1	0.783674	0.00700132	
-6.2	1	1	1	1	1	1	1	1	1	1	1	1	1	0.77766	0.00669074	
-6.19	1	1	1	1	1	1	1	1	1	1	1	1	1	0.771692	0.00639395	
-6.18	1	1	1	1	1	1	1	1	1	1	1	1	1	0.76577	0.00611031	
-6.17	1	1	1	1	1	1	1	1	1	1	1	1	1	0.759893	0.00583926	
-6.16	1	1	1	1	1	1	1	1	1	1	1	1	1	0.754061	0.00558023	
-6.15	1	1	1	1	1	1	1	1	1	1	1	1	1	0.748274	0.0053327	
-6.14	1	1	1	1	1	1	1	1	1	1	1	1	1	0.742531	0.00509614	
-6.13	1	1	1	1	1	1	1	1	1	1	1	1	1	0.736833	0.00487008	
-6.12	1	1	1	1	1	1	1	1	1	1	1	1	1	0.730629	0.00465404	
-6.11	1	1	1	1	1	1	1	1	1	1	1	1	1	0.723932	0.00444759	
-6.1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.717297	0.0042503	
-6.09	1	1	1	1	1	1	1	1	1	1	1	1	1	0.710723	0.00406175	
-6.08	1	1	1	1	1	1	1	1	1	1	1	1	1	0.704209	0.00388158	
-6.07	1	1	1	1	1	1	1	1	1	1	1	1	1	0.697754	0.00370939	
-6.06	1	1	1	1	1	1	1	1	1	1	1	1	1	0.691359	0.00354484	
-6.05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.685022	0.00338759	
-6.04	1	1	1	1	1	1	1	1	1	1	1	1	1	0.678744	0.00323732	
